,industryCategory,stockId,stockName,type,updateDate
1106,觀光事業,2745,五福,tpex,2023-04-03
1107,觀光事業,2748,雲品,twse,2023-04-03
1108,觀光事業,2752,豆府,tpex,2023-04-03
1109,觀光事業,2753,八方雲集,twse,2023-04-03
1110,觀光事業,2754,亞洲藏壽司,tpex,2023-04-03
1111,觀光事業,2755,揚秦,tpex,2023-04-03
1112,觀光事業,2756,聯發國際,tpex,2023-04-03
1113,金融保險,2801,彰銀,twse,2023-04-03
1114,金融保險,2807,竹商銀,twse,2023-04-03
1115,金融保險,2809,京城銀,twse,2023-04-03
1116,金融保險,2812,台中銀,twse,2023-04-03
1117,金融保險,2816,旺旺保,twse,2023-04-03
1118,金融保險,2820,華票,twse,2023-04-03
1119,金融保險,2823,中壽,twse,2023-04-03
1120,金融保險,2827,中聯,twse,2023-04-03
1121,金融保險,2831,中華銀,twse,2023-04-03
1122,金融保險,2832,台產,twse,2023-04-03
1123,金融保險,2833,台壽保,twse,2023-04-03
1124,金融保險,2833A,台壽甲,twse,2023-04-03
1125,金融保險,2834,臺企銀,twse,2023-04-03
1126,金融保險,2836,高雄銀,twse,2023-04-03
1127,金融保險,2836A,高雄銀甲特,twse,2023-04-03
1128,金融保險,2837,萬泰銀,twse,2023-04-03
1129,金融保險,2838,聯邦銀,twse,2023-04-03
1130,金融保險,2838A,聯邦銀甲特,twse,2023-04-03
1131,建材營造,2841,台開,twse,2023-04-03
1132,金融保險,2845,遠東銀,twse,2023-04-03
1133,金融保險,2847,大眾銀,twse,2023-04-03
1134,金融保險,2849,安泰銀,twse,2023-04-03
1135,金融保險,2850,新產,twse,2023-04-03
1136,金融保險,2851,中再保,twse,2023-04-03
1137,金融保險,2852,第一保,twse,2023-04-03
1138,金融保險,2854,寶來證,twse,2023-04-03
1139,金融保險,2855,統一證,twse,2023-04-03
1140,金融保險,2856,元富證,twse,2023-04-03
1141,金融保險,2867,三商壽,twse,2023-04-03
1142,金融保險,2880,華南金,twse,2023-04-03
1143,金融保險,2881,富邦金,twse,2023-04-03
1144,金融保險,2881A,富邦特,twse,2023-04-03
1145,金融保險,2881B,富邦金乙特,twse,2023-04-03
1146,金融保險,2881C,富邦金丙特,twse,2023-04-03
1147,金融保險,2882,國泰金,twse,2023-04-03
1148,金融保險,2882A,國泰特,twse,2023-04-03
1149,金融保險,2882B,國泰金乙特,twse,2023-04-03
1150,金融保險,2883,開發金,twse,2023-04-03
1151,金融保險,2883A,開發特,twse,2023-04-03
1152,金融保險,2883B,開發金乙特,twse,2023-04-03
1153,金融保險,2884,玉山金,twse,2023-04-03
1154,金融保險,2885,元大金,twse,2023-04-03
1155,金融保險,2886,兆豐金,twse,2023-04-03
1156,金融保險,2887,台新金,twse,2023-04-03
1157,金融保險,2887C,新丙特,twse,2023-04-03
1158,金融保險,2887E,台新戊特,twse,2023-04-03
1159,金融保險,2887F,台新戊特二,twse,2023-04-03
1160,金融保險,2887Z1,台新己特,twse,2023-04-03
1161,金融保險,2888,新光金,twse,2023-04-03
1162,金融保險,2888A,新光金甲特,twse,2023-04-03
1163,金融保險,2888B,新光金乙特,twse,2023-04-03
1164,金融保險,2889,國票金,twse,2023-04-03
1165,金融保險,2890,永豐金,twse,2023-04-03
1166,金融保險,2891,中信金,twse,2023-04-03
1167,金融保險,2891A,中信特,twse,2023-04-03
1168,金融保險,2891B,中信金乙特,twse,2023-04-03
1169,金融保險,2891C,中信金丙特,twse,2023-04-03
1170,金融保險,2892,第一金,twse,2023-04-03
1171,金融保險,2897,王道銀行,twse,2023-04-03
1172,金融保險,2897A,王道銀甲特,twse,2023-04-03
1173,貿易百貨,2901,欣欣,twse,2023-04-03
1174,貿易百貨,2903,遠百,twse,2023-04-03
1175,其他,2904,匯僑,twse,2023-04-03
1176,貿易百貨,2905,三商,twse,2023-04-03
1177,貿易百貨,2906,高林,twse,2023-04-03
1178,貿易百貨,2908,特力,twse,2023-04-03
1179,貿易百貨,2910,統領,twse,2023-04-03
1180,貿易百貨,2911,麗嬰房,twse,2023-04-03
1181,貿易百貨,2912,統一超,twse,2023-04-03
1182,貿易百貨,2913,農林,twse,2023-04-03
1183,貿易百貨,2915,潤泰全,twse,2023-04-03
1184,貿易百貨,2916,滿心,tpex,2023-04-03
1185,建材營造,2923,鼎固-KY,twse,2023-04-03
1186,貿易百貨,2924,宏太-KY,tpex,2023-04-03
1187,文化創意業,2926,誠品生活,tpex,2023-04-03
1188,觀光事業,2928,紅馬-KY,tpex,2021-10-16
1189,貿易百貨,2929,淘帝-KY,twse,2023-04-03
1190,貿易百貨,2936,客思達-KY,twse,2023-04-03
1191,貿易百貨,2937,集雅社,tpex,2023-04-03
1192,貿易百貨,2939,凱羿-KY,twse,2023-04-03
1193,貿易百貨,2945,三商家購,twse,2023-04-03
1194,貿易百貨,2947,振宇五金,tpex,2023-04-03
1195,電子工業,3002,歐格,twse,2023-04-03
1196,電腦及週邊設備業,3002,歐格,twse,2023-04-03
1197,電子工業,3003,健和興,twse,2023-04-03
1198,電子零組件業,3003,健和興,twse,2023-04-03
1199,鋼鐵工業,3004,豐達科,twse,2023-04-03
1200,電子工業,3005,神基,twse,2023-04-03
1201,電腦及週邊設備業,3005,神基,twse,2023-04-03
1202,半導體業,3006,晶豪科,twse,2023-04-03
1203,電子工業,3006,晶豪科,twse,2023-04-03
1204,電子工業,3007,綠點,twse,2023-04-03
1205,光電業,3008,大立光,twse,2023-04-03
1206,電子工業,3008,大立光,twse,2023-04-03
1207,光電業,3009,奇美電,twse,2023-04-03
1208,電子工業,3009,奇美電,twse,2023-04-03
1209,電子工業,3010,華立,twse,2023-04-03
1210,電子通路業,3010,華立,twse,2023-04-03
1211,電子工業,3011,今皓,twse,2023-04-03
1212,電子零組件業,3011,今皓,twse,2023-04-03
1213,電子工業,3013,晟銘電,twse,2023-04-03
1214,電腦及週邊設備業,3013,晟銘電,twse,2023-04-03
1215,半導體業,3014,聯陽,twse,2023-04-03
1216,電子工業,3014,聯陽,twse,2023-04-03
1217,電子工業,3015,全漢,twse,2023-04-03
1218,電子零組件業,3015,全漢,twse,2023-04-03
1219,半導體業,3016,嘉晶,twse,2023-04-03
1220,電子工業,3016,嘉晶,twse,2023-04-03
1221,電子工業,3017,奇鋐,twse,2023-04-03
1222,電腦及週邊設備業,3017,奇鋐,twse,2023-04-03
1223,其他電子業,3018,同開,twse,2023-04-03
1224,電子工業,3018,同開,twse,2023-04-03
1225,光電業,3019,亞光,twse,2023-04-03
1226,電子工業,3019,亞光,twse,2023-04-03
1227,電子工業,3020,奇普仕,twse,2023-04-03
1228,電子通路業,3020,奇普仕,twse,2023-04-03
1229,電子工業,3021,鴻名,twse,2023-04-03
1230,電子零組件業,3021,鴻名,twse,2023-04-03
1231,電子工業,3022,威強電,twse,2023-04-03
1232,電腦及週邊設備業,3022,威強電,twse,2023-04-03
1233,電子工業,3023,信邦,twse,2023-04-03
1234,電子零組件業,3023,信邦,twse,2023-04-03
1235,光電業,3024,憶聲,twse,2023-04-03
1236,電子工業,3024,憶聲,twse,2023-04-03
1237,通信網路業,3025,星通,twse,2023-04-03
1238,電子工業,3025,星通,twse,2023-04-03
1239,電子工業,3026,禾伸堂,twse,2023-04-03
1240,電子零組件業,3026,禾伸堂,twse,2023-04-03
1241,通信網路業,3027,盛達,twse,2023-04-03
1242,電子工業,3027,盛達,twse,2023-04-03
1243,電子工業,3028,增你強,twse,2023-04-03
1244,電子通路業,3028,增你強,twse,2023-04-03
1245,資訊服務業,3029,零壹,twse,2023-04-03
1246,電子工業,3029,零壹,twse,2023-04-03
1247,其他電子業,3030,德律,twse,2023-04-03
1248,電子工業,3030,德律,twse,2023-04-03
1249,光電業,3031,佰鴻,twse,2023-04-03
1250,電子工業,3031,佰鴻,twse,2023-04-03
1251,電子工業,3032,偉訓,twse,2023-04-03
1252,電子零組件業,3032,偉訓,twse,2023-04-03
1253,電子工業,3033,威健,twse,2023-04-03
1254,電子通路業,3033,威健,twse,2023-04-03
1255,半導體業,3034,聯詠,twse,2023-04-03
1256,電子工業,3034,聯詠,twse,2023-04-03
1257,半導體業,3035,智原,twse,2023-04-03
1258,電子工業,3035,智原,twse,2023-04-03
1259,電子工業,3036,文曄,twse,2023-04-03
1260,電子通路業,3036,文曄,twse,2023-04-03
1261,電子工業,3036A,文曄甲特,twse,2023-04-03
1262,電子通路業,3036A,文曄甲特,twse,2023-04-03
1263,電子工業,3037,欣興,twse,2023-04-03
1264,電子零組件業,3037,欣興,twse,2023-04-03
1265,光電業,3038,全台,twse,2023-04-03
1266,電子工業,3038,全台,twse,2023-04-03
1267,其他,3040,遠見,twse,2023-04-03
1268,半導體業,3041,揚智,twse,2023-04-03
1269,電子工業,3041,揚智,twse,2023-04-03
1270,電子工業,3042,晶技,twse,2023-04-03
1271,電子零組件業,3042,晶技,twse,2023-04-03
1272,其他電子業,3043,科風,twse,2023-04-03
1273,電子工業,3043,科風,twse,2023-04-03
1274,電子工業,3044,健鼎,twse,2023-04-03
1275,電子零組件業,3044,健鼎,twse,2023-04-03
1276,通信網路業,3045,台灣大,twse,2023-04-03
1277,電子工業,3045,台灣大,twse,2023-04-03
1278,電子工業,3046,建碁,twse,2023-04-03
1279,電腦及週邊設備業,3046,建碁,twse,2023-04-03
1280,通信網路業,3047,訊舟,twse,2023-04-03
1281,電子工業,3047,訊舟,twse,2023-04-03
1282,電子工業,3048,益登,twse,2023-04-03
1283,電子通路業,3048,益登,twse,2023-04-03
1284,光電業,3049,和鑫,twse,2023-04-03
1285,電子工業,3049,和鑫,twse,2023-04-03
1286,光電業,3050,鈺德,twse,2023-04-03
1287,電子工業,3050,鈺德,twse,2023-04-03
1288,光電業,3051,力特,twse,2023-04-03
1289,電子工業,3051,力特,twse,2023-04-03
1290,建材營造,3052,夆典,twse,2023-04-03
1291,其他電子業,3053,鼎營,twse,2023-04-03
1292,電子工業,3053,鼎營,twse,2023-04-03
1293,半導體業,3054,立萬利,twse,2023-04-03
1294,電子工業,3054,立萬利,twse,2023-04-03
1295,電子工業,3055,蔚華科,twse,2023-04-03
1296,電子通路業,3055,蔚華科,twse,2023-04-03
1297,建材營造,3056,總太,twse,2023-04-03
1298,電子工業,3057,喬鼎,twse,2023-04-03
1299,電腦及週邊設備業,3057,喬鼎,twse,2023-04-03
1300,電子工業,3058,立德,twse,2023-04-03
1301,電子零組件業,3058,立德,twse,2023-04-03
1302,光電業,3059,華晶科,twse,2023-04-03
1303,電子工業,3059,華晶科,twse,2023-04-03
1304,電子工業,3060,銘異,twse,2023-04-03
1305,電腦及週邊設備業,3060,銘異,twse,2023-04-03
1306,光電業,3061,璨圓,twse,2023-04-03
1307,電子工業,3061,璨圓,twse,2023-04-03
1308,通信網路業,3062,建漢,twse,2023-04-03
1309,電子工業,3062,建漢,twse,2023-04-03
1310,半導體業,3063,飛信,twse,2023-04-03
1311,電子工業,3063,飛信,twse,2023-04-03
1312,文化創意業,3064,泰偉,tpex,2023-04-03
1313,光電業,3066,李洲,tpex,2023-04-03
1314,其他電子類,3067,全域,tpex,2023-04-03
1315,電腦及週邊設備業,3071,協禧,tpex,2023-04-03
1316,半導體業,3073,天方能源,tpex,2023-02-22
1317,電子零組件業,3078,僑威,tpex,2023-04-03
1318,光電業,3080,威力盟,twse,2023-04-03
1319,電子工業,3080,威力盟,twse,2023-04-03
1320,通信網路業,3081,聯亞,tpex,2023-04-03
1321,文化創意業,3083,網龍,tpex,2023-04-03
1322,電子商務業,3085,新零售,tpex,2023-04-03
1323,文化創意業,3086,華義,tpex,2023-04-03
1324,電腦及週邊設備業,3088,艾訊,tpex,2023-04-03
1325,電子零組件業,3089,億杰,tpex,2023-04-03
1326,電子工業,3090,日電貿,twse,2023-04-03
1327,電子零組件業,3090,日電貿,twse,2023-04-03
1328,電子工業,3092,鴻碩,twse,2023-04-03
1329,電子零組件業,3092,鴻碩,tpex,2021-05-15
1330,電子零組件業,3092,鴻碩,twse,2023-04-03
1331,其他電子類,3093,港建*,tpex,2023-04-03
1332,半導體業,3094,聯傑,twse,2023-04-03
1333,電子工業,3094,聯傑,twse,2023-04-03
1334,通信網路業,3095,及成,tpex,2023-04-03
1335,半導體業,3105,穩懋,tpex,2023-04-03
1336,電子零組件業,3114,好德,tpex,2023-04-03
1337,電子零組件業,3115,富榮綱,tpex,2023-04-03
1338,生技醫療業,3118,進階,tpex,2023-04-03
1339,半導體業,3122,笙泉,tpex,2023-04-03
1340,光電業,3128,昇銳,tpex,2023-04-03
1341,資訊服務業,3130,一零四,twse,2023-04-03
1342,電子工業,3130,一零四,twse,2023-04-03
1343,其他電子類,3131,弘塑,tpex,2023-04-03
1344,通信網路業,3138,耀登,twse,2023-04-03
1345,電子工業,3138,耀登,twse,2023-04-03
1346,半導體業,3141,晶宏,tpex,2023-04-03
1347,電子工業,3142,遠茂,twse,2023-04-03
1348,電子零組件業,3144,新揚科,tpex,2021-12-16
1349,資訊服務業,3147,大綜,tpex,2023-04-03
1350,光電業,3149,正達,twse,2023-04-03
1351,電子工業,3149,正達,twse,2023-04-03
1352,通信網路業,3152,璟德,tpex,2023-04-03
1353,電機機械,3162,精確,tpex,2023-04-03
1354,通信網路業,3163,波若威,tpex,2023-04-03
1355,化學生技醫療,3164,景岳,twse,2023-04-03
1356,生技醫療業,3164,景岳,twse,2023-04-03
1357,電機機械,3167,大量,twse,2023-04-03
1358,半導體業,3169,亞信,tpex,2023-04-03
1359,貿易百貨,3171,新洲,tpex,2023-04-03
1360,生技醫療業,3176,基亞,tpex,2023-04-03
1361,電機機械,3178,公準,tpex,2023-04-03
1362,建材營造,3188,鑫龍騰,tpex,2023-04-03
1363,半導體業,3189,景碩,twse,2023-04-03
1364,電子工業,3189,景碩,twse,2023-04-03
1365,電子零組件業,3191,和進,tpex,2023-04-03
1366,電子零組件業,3202,樺晟,tpex,2023-04-03
1367,生技醫療業,3205,佰研,tpex,2023-04-03
1368,電子零組件業,3206,志豐,tpex,2023-04-03
1369,電子零組件業,3207,耀勝,tpex,2023-04-03
1370,電子工業,3209,全科,twse,2023-04-03
1371,電子通路業,3209,全科,twse,2023-04-03
1372,電腦及週邊設備業,3211,順達,tpex,2023-04-03
1373,電腦及週邊設備業,3213,茂訊,tpex,2023-04-03
1374,電子工業,3214,元砷,twse,2023-04-03
1375,電子零組件業,3217,優群,tpex,2023-04-03
1376,生技醫療業,3218,大學光,tpex,2023-04-03
1377,其他電子類,3219,倚強科,tpex,2023-04-03
1378,半導體業,3219,倚強股份,tpex,2021-06-12
1379,通信網路業,3221,台嘉碩,tpex,2023-04-03
1380,電子通路業,3224,三顧,tpex,2023-04-03
1381,電機機械,3226,至寶電,tpex,2023-04-03
1382,半導體業,3227,原相,tpex,2023-04-03
1383,半導體業,3228,金麗科,tpex,2023-04-03
1384,電子工業,3229,晟鈦,twse,2023-04-03
1385,電子零組件業,3229,晟鈦,twse,2023-04-03
1386,光電業,3230,錦明,tpex,2023-04-03
1387,電子工業,3231,緯創,twse,2023-04-03
1388,電腦及週邊設備業,3231,緯創,twse,2023-04-03
1389,電子通路業,3232,昱捷,tpex,2023-04-03
1390,通信網路業,3234,光環,tpex,2023-04-03
1391,電子零組件業,3236,千如,tpex,2023-04-03
1392,觀光事業,3252,海灣,tpex,2023-04-03
1393,半導體業,3257,虹冠電,twse,2023-04-03
1394,電子工業,3257,虹冠電,twse,2023-04-03
1395,半導體業,3259,鑫創,tpex,2023-04-03
1396,半導體業,3260,威剛,tpex,2023-04-03
1397,半導體業,3264,欣銓,tpex,2023-04-03
1398,半導體業,3265,台星科,tpex,2023-04-03
1399,建材營造,3266,昇陽,twse,2023-04-03
1400,半導體業,3268,海德威,tpex,2023-04-03
1401,半導體業,3271,其樂達,twse,2023-04-03
1402,電子工業,3271,其樂達,twse,2023-04-03
1403,電腦及週邊設備業,3272,東碩,tpex,2023-04-03
1404,電子零組件業,3276,宇環,tpex,2023-04-03
1405,其他,3284,太普高,tpex,2023-04-03
1406,其他電子類,3285,微端,tpex,2023-04-03
1407,電腦及週邊設備業,3287,廣寰科,tpex,2023-04-03
1408,電子零組件業,3288,點晶,tpex,2023-04-03
1409,其他電子類,3289,宜特,tpex,2023-04-03
1410,電子零組件業,3290,東浦,tpex,2023-04-03
1411,文化創意業,3293,鈊象,tpex,2023-04-03
1412,電子零組件業,3294,英濟,tpex,2023-04-03
1413,電子工業,3296,勝德,twse,2023-04-03
1414,電子零組件業,3296,勝德,twse,2023-04-03
1415,光電業,3297,杭特,tpex,2023-04-03
1416,其他電子類,3303,岱稜,tpex,2023-04-03
1417,其他電子業,3305,昇貿,twse,2023-04-03
1418,電子工業,3305,昇貿,twse,2023-04-03
1419,通信網路業,3306,鼎天,tpex,2023-04-03
1420,電子工業,3308,聯德,twse,2023-04-03
1421,電子零組件業,3308,聯德,twse,2023-04-03
1422,電子零組件業,3310,佳穎,tpex,2023-04-03
1423,通信網路業,3311,閎暉,twse,2023-04-03
1424,電子工業,3311,閎暉,twse,2023-04-03
1425,電子工業,3312,弘憶股,twse,2023-04-03
1426,電子通路業,3312,弘憶股,twse,2023-04-03
1427,其他,3313,斐成,tpex,2023-04-03
1428,電子零組件業,3313,斐成,tpex,2021-06-12
1429,電子工業,3315,宣昶,twse,2023-04-03
1430,電子通路業,3315,宣昶,twse,2023-04-03
1431,半導體業,3317,尼克森,tpex,2023-04-03
1432,電子工業,3321,同泰,twse,2023-04-03
1433,電子零組件業,3321,同泰,twse,2023-04-03
1434,電子零組件業,3322,建舜電,tpex,2023-04-03
1435,電腦及週邊設備業,3323,加百裕,tpex,2023-04-03
1436,其他電子類,3324,雙鴻,tpex,2023-04-03
1437,電腦及週邊設備業,3325,旭品,tpex,2023-04-03
1438,電子零組件業,3332,幸康,tpex,2023-04-03
1439,電子工業,3338,泰碩,twse,2023-04-03
1440,電子零組件業,3338,泰碩,twse,2023-04-03
1441,光電業,3339,泰谷,tpex,2023-04-03
1442,汽車工業,3346,麗清,twse,2023-04-03
1443,電腦及週邊設備業,3349,寶德,tpex,2023-04-03
1444,電子零組件業,3354,律勝,tpex,2023-04-03
1445,光電業,3356,奇偶,twse,2023-04-03
1446,電子工業,3356,奇偶,twse,2023-04-03
1447,電子零組件業,3357,臺慶科,tpex,2023-04-03
1448,電子通路業,3360,尚立,tpex,2023-04-03
1449,光電業,3362,先進光,tpex,2023-04-03
1450,通信網路業,3363,上詮,tpex,2023-04-03
1451,其他電子業,3367,英華達,twse,2023-04-03
1452,電子工業,3367,英華達,twse,2023-04-03
1453,半導體業,3372,典範,tpex,2023-04-03
1454,其他電子類,3373,熱映,tpex,2023-04-03
1455,半導體業,3374,精材,tpex,2023-04-03
1456,電子工業,3376,新日興,twse,2023-04-03
1457,電子零組件業,3376,新日興,twse,2023-04-03
1458,電機機械,3379,彬台,tpex,2023-04-03
1459,通信網路業,3380,明泰,twse,2023-04-03
1460,電子工業,3380,明泰,twse,2023-04-03
1461,光電業,3383,新世紀,twse,2023-04-03
1462,電子工業,3383,新世紀,twse,2023-04-03
1463,電子零組件業,3388,崇越電,tpex,2023-04-03
1464,電子零組件業,3390,旭軟,tpex,2023-04-03
1465,其他電子類,3402,漢科,tpex,2023-04-03
1466,光電業,3406,玉晶光,twse,2023-04-03
1467,電子工業,3406,玉晶光,twse,2023-04-03
1468,半導體業,3413,京鼎,twse,2023-04-03
1469,電子工業,3413,京鼎,twse,2023-04-03
1470,電子工業,3416,融程電,twse,2023-04-03
1471,電腦及週邊設備業,3416,融程電,twse,2023-04-03
1472,通信網路業,3419,譁裕,twse,2023-04-03
1473,電子工業,3419,譁裕,twse,2023-04-03
1474,電機機械,3426,台興,tpex,2023-04-03
1475,化學工業,3430,奇鈦科,tpex,2023-04-03
1476,電子工業,3432,台端,twse,2023-04-03
1477,電子零組件業,3432,台端,twse,2023-04-03
1478,光電業,3434,哲固,tpex,2023-04-03
1479,光電業,3437,榮創,twse,2023-04-03
1480,電子工業,3437,榮創,twse,2023-04-03
1481,半導體業,3438,類比科,tpex,2023-04-03
1482,光電業,3441,聯一光,tpex,2023-04-03
1483,半導體業,3443,創意,twse,2023-04-03
1484,電子工業,3443,創意,twse,2023-04-03
1485,電子通路業,3444,利機,tpex,2023-04-03
1486,通信網路業,3447,展達,twse,2023-04-03
1487,電子工業,3447,展達,twse,2023-04-03
1488,其他電子業,3450,聯鈞,twse,2021-06-01
1489,半導體業,3450,聯鈞,twse,2023-04-03
1490,電子工業,3450,聯鈞,twse,2023-04-03
1491,光電業,3454,晶睿,twse,2023-04-03
1492,電子工業,3454,晶睿,twse,2023-04-03
1493,光電業,3455,由田,tpex,2023-04-03
1494,電子零組件業,3465,進泰電子,tpex,2023-04-03
1495,通信網路業,3466,致振,tpex,2023-04-03
1496,半導體業,3474,華亞科,twse,2023-04-03
1497,電子工業,3474,華亞科,twse,2023-04-03
1498,電腦及週邊設備業,3479,安勤,tpex,2023-04-03
1499,光電業,3481,群創,twse,2023-04-03
1500,電子工業,3481,群創,twse,2023-04-03
1501,電腦及週邊設備業,3483,力致,tpex,2023-04-03
1502,電子零組件業,3484,崧騰,tpex,2023-04-03
1503,建材營造,3489,森寶,tpex,2023-04-03
1504,光電業,3490,單井,tpex,2023-04-03
1505,通信網路業,3491,昇達科,tpex,2023-04-03
1506,電子零組件業,3492,長盛,tpex,2023-04-03
1507,電子工業,3494,誠研,twse,2023-04-03
1508,電腦及週邊設備業,3494,誠研,twse,2023-04-03
1509,其他電子類,3498,陽程,tpex,2023-04-03
1510,通信網路業,3499,環天科,tpex,2023-04-03
1511,電子工業,3501,維熹,twse,2023-04-03
1512,電子零組件業,3501,維熹,twse,2023-04-03
1513,光電業,3504,揚明光,twse,2023-04-03
1514,電子工業,3504,揚明光,twse,2023-04-03
1515,其他電子類,3508,位速,tpex,2023-04-03
1516,電子零組件業,3511,矽瑪,tpex,2023-04-03
1517,建材營造,3512,皇龍,tpex,2023-04-03
1518,電子零組件業,3512,皇龍,tpex,2022-06-03
1519,光電業,3514,昱晶,twse,2023-04-03
1520,電子工業,3514,昱晶,twse,2023-04-03
1521,電子工業,3515,華擎,twse,2023-04-03
1522,電腦及週邊設備業,3515,華擎,twse,2023-04-03
1523,光電業,3516,亞帝歐,tpex,2023-04-03
1524,其他電子業,3518,柏騰,twse,2023-04-03
1525,電子工業,3518,柏騰,twse,2023-04-03
1526,半導體業,3519,綠能,twse,2023-04-03
1527,電子工業,3519,綠能,twse,2023-04-03
1528,電子零組件業,3520,華盈,tpex,2023-04-03
1529,電腦及週邊設備業,3521,鴻翊,tpex,2023-04-03
1530,觀光事業,3522,御頂,tpex,2023-04-03
1531,光電業,3523,迎輝,tpex,2023-04-03
1532,電子零組件業,3526,凡甲,tpex,2023-04-03
1533,半導體業,3527,聚積,tpex,2023-04-03
1534,電子工業,3528,安馳,twse,2023-04-03
1535,電子通路業,3528,安馳,twse,2023-04-03
1536,半導體業,3529,力旺,tpex,2023-04-03
1537,半導體業,3530,晶相光,twse,2023-04-03
1538,電子工業,3530,晶相光,twse,2023-04-03
1539,光電業,3531,先益,tpex,2023-04-03
1540,半導體業,3532,台勝科,twse,2023-04-03
1541,電子工業,3532,台勝科,twse,2023-04-03
1542,電子工業,3533,嘉澤,twse,2023-04-03
1543,電子零組件業,3533,嘉澤,twse,2023-04-03
1544,半導體業,3534,雷凌,twse,2023-04-03
1545,電子工業,3534,雷凌,twse,2023-04-03
1546,光電業,3535,晶彩科,twse,2023-04-03
1547,電子工業,3535,晶彩科,twse,2023-04-03
1548,半導體業,3536,誠創,twse,2023-04-03
1549,電子工業,3536,誠創,twse,2023-04-03
1550,電子零組件業,3537,堡達,tpex,2023-04-03
1551,電腦及週邊設備業,3540,曜越,tpex,2023-04-03
1552,其他電子類,3541,西柏,tpex,2023-04-03
1553,光電業,3543,州巧,twse,2023-04-03
1554,電子工業,3543,州巧,twse,2023-04-03
1555,半導體業,3545,敦泰,twse,2023-04-03
1556,電子工業,3545,敦泰,twse,2023-04-03
1557,文化創意業,3546,宇峻,tpex,2023-04-03
1558,電子零組件業,3548,兆利,tpex,2023-04-03
1559,電子工業,3550,聯穎,twse,2023-04-03
1560,電子零組件業,3550,聯穎,twse,2023-04-03
1561,其他電子類,3551,世禾,tpex,2023-04-03
1562,其他電子類,3552,同致,tpex,2023-04-03
1563,半導體業,3555,重鵬,tpex,2023-04-03
1564,半導體業,3556,禾瑞亞,tpex,2023-04-03
1565,其他,3557,嘉威,twse,2023-04-03
1566,通信網路業,3558,神準,tpex,2023-04-03
1567,半導體業,3559,全智科,twse,2023-04-03
1568,電子工業,3559,全智科,twse,2023-04-03
1569,光電業,3561,昇陽光電,twse,2023-04-03
1570,電子工業,3561,昇陽光電,twse,2023-04-03
1571,光電業,3563,牧德,twse,2023-04-03
1572,電子工業,3563,牧德,twse,2023-04-03
1573,通信網路業,3564,其陽,tpex,2023-04-03
1574,半導體業,3567,逸昌,tpex,2023-04-03
1575,資訊服務業,3570,大塚,tpex,2023-04-03
1576,光電業,3573,穎台,twse,2023-04-03
1577,電子工業,3573,穎台,twse,2023-04-03
1578,光電業,3576,聯合再生,twse,2023-04-03
1579,電子工業,3576,聯合再生,twse,2023-04-03
1580,電腦及週邊設備業,3577,泓格,tpex,2023-04-03
1581,半導體業,3579,尚志,twse,2023-04-03
1582,電子工業,3579,尚志,twse,2023-04-03
1583,其他電子類,3580,友威科,tpex,2023-04-03
1584,半導體業,3581,博磊,tpex,2023-04-03
1585,半導體業,3583,辛耘,twse,2023-04-03
1586,電子工業,3583,辛耘,twse,2023-04-03
1587,光電業,3584,介面,twse,2023-04-03
1588,電子工業,3584,介面,twse,2023-04-03
1589,其他電子類,3587,閎康,tpex,2023-04-03
1590,半導體業,3588,通嘉,twse,2023-04-03
1591,電子工業,3588,通嘉,twse,2023-04-03
1592,光電業,3591,艾笛森,twse,2023-04-03
1593,電子工業,3591,艾笛森,twse,2023-04-03
1594,半導體業,3592,瑞鼎,twse,2023-04-03
1595,電子工業,3592,瑞鼎,twse,2023-04-03
1596,電子工業,3593,力銘,twse,2023-04-03
1597,電子零組件業,3593,力銘,twse,2023-04-03
1598,電腦及週邊設備業,3594,磐儀,tpex,2023-04-03
1599,通信網路業,3596,智易,twse,2023-04-03
1600,電子工業,3596,智易,twse,2023-04-03
1601,電子零組件業,3597,映興,tpex,2023-04-03
1602,半導體業,3598,奕力,twse,2023-04-03
1603,電子工業,3598,奕力,twse,2023-04-03
1604,光電業,3599,旺能,twse,2023-04-03
1605,電子工業,3599,旺能,twse,2023-04-03
1606,電子工業,3605,宏致,twse,2023-04-03
1607,電子零組件業,3605,宏致,twse,2023-04-03
1608,電子工業,3607,谷崧,twse,2023-04-03
1609,電子零組件業,3607,谷崧,twse,2023-04-03
1610,電子零組件業,3609,三一東林,tpex,2023-04-03
1611,電腦及週邊設備業,3611,鼎翰,tpex,2023-04-03
1612,半導體業,3614,誠致,twse,2023-04-03
1613,電子工業,3614,誠致,twse,2023-04-03
1614,光電業,3615,安可,tpex,2023-04-03
1615,其他電子業,3617,碩天,twse,2023-04-03
1616,電子工業,3617,碩天,twse,2023-04-03
1617,光電業,3622,洋華,twse,2023-04-03
1618,電子工業,3622,洋華,twse,2023-04-03
1619,光電業,3623,富晶通,tpex,2023-04-03
1620,電子零組件業,3624,光頡,tpex,2023-04-03
1621,電腦及週邊設備業,3625,西勝,tpex,2023-04-03
1622,其他電子類,3628,盈正,tpex,2023-04-03
1623,光電業,3629,地心引力,tpex,2020-06-03
1624,文化創意業,3629,地心引力,tpex,2023-04-03
1625,光電業,3630,新鉅科,tpex,2023-04-03
1626,電子零組件業,3631,晟楠,tpex,2023-04-03
1627,通信網路業,3632,研勤,tpex,2023-04-03
